"p0_heroid","p0_item0","p0_item1","p0_item2","p0_item3","p0_item4","p0_item5","p0_deaths","p0_denies","p0_assists","p0_kills","player_0_l0","player_0_l1","player_0_l2","player_0_l3","player_0_l4","player_0_l5","player_0_l6","player_0_l7","player_0_l8","player_0_l9","player_0_l10","player_0_l11","player_0_l12","player_0_l13","player_0_l14","player_0_l15","player_0_l16","player_0_l17","player_0_l18","player_0_l19","player_0_l20","player_0_l21","player_0_l22","player_0_l23","player_0_l24","p1_heroid","p1_item0","p1_item1","p1_item2","p1_item3","p1_item4","p1_item5","p1_deaths","p1_denies","p1_assists","p1_kills","player_1_l0","player_1_l1","player_1_l2","player_1_l3","player_1_l4","player_1_l5","player_1_l6","player_1_l7","player_1_l8","player_1_l9","player_1_l10","player_1_l11","player_1_l12","player_1_l13","player_1_l14","player_1_l15","player_1_l16","player_1_l17","player_1_l18","player_1_l19","player_1_l20","player_1_l21","player_1_l22","player_1_l23","player_1_l24","p2_heroid","p2_item0","p2_item1","p2_item2","p2_item3","p2_item4","p2_item5","p2_deaths","p2_denies","p2_assists","p2_kills","player_2_l0","player_2_l1","player_2_l2","player_2_l3","player_2_l4","player_2_l5","player_2_l6","player_2_l7","player_2_l8","player_2_l9","player_2_l10","player_2_l11","player_2_l12","player_2_l13","player_2_l14","player_2_l15","player_2_l16","player_2_l17","player_2_l18","player_2_l19","player_2_l20","player_2_l21","player_2_l22","player_2_l23","player_2_l24","p3_heroid","p3_item0","p3_item1","p3_item2","p3_item3","p3_item4","p3_item5","p3_deaths","p3_denies","p3_assists","p3_kills","player_3_l0","player_3_l1","player_3_l2","player_3_l3","player_3_l4","player_3_l5","player_3_l6","player_3_l7","player_3_l8","player_3_l9","player_3_l10","player_3_l11","player_3_l12","player_3_l13","player_3_l14","player_3_l15","player_3_l16","player_3_l17","player_3_l18","player_3_l19","player_3_l20","player_3_l21","player_3_l22","player_3_l23","player_3_l24","p4_heroid","p4_item0","p4_item1","p4_item2","p4_item3","p4_item4","p4_item5","p4_deaths","p4_denies","p4_assists","p4_kills","player_4_l0","player_4_l1","player_4_l2","player_4_l3","player_4_l4","player_4_l5","player_4_l6","player_4_l7","player_4_l8","player_4_l9","player_4_l10","player_4_l11","player_4_l12","player_4_l13","player_4_l14","player_4_l15","player_4_l16","player_4_l17","player_4_l18","player_4_l19","player_4_l20","player_4_l21","player_4_l22","player_4_l23","player_4_l24","p128_heroid","p128_item0","p128_item1","p128_item2","p128_item3","p128_item4","p128_item5","p128_deaths","p128_denies","p128_assists","p128_kills","player_128_l0","player_128_l1","player_128_l2","player_128_l3","player_128_l4","player_128_l5","player_128_l6","player_128_l7","player_128_l8","player_128_l9","player_128_l10","player_128_l11","player_128_l12","player_128_l13","player_128_l14","player_128_l15","player_128_l16","player_128_l17","player_128_l18","player_128_l19","player_128_l20","player_128_l21","player_128_l22","player_128_l23","player_128_l24","p129_heroid","p129_item0","p129_item1","p129_item2","p129_item3","p129_item4","p129_item5","p129_deaths","p129_denies","p129_assists","p129_kills","player_129_l0","player_129_l1","player_129_l2","player_129_l3","player_129_l4","player_129_l5","player_129_l6","player_129_l7","player_129_l8","player_129_l9","player_129_l10","player_129_l11","player_129_l12","player_129_l13","player_129_l14","player_129_l15","player_129_l16","player_129_l17","player_129_l18","player_129_l19","player_129_l20","player_129_l21","player_129_l22","player_129_l23","player_129_l24","p130_heroid","p130_item0","p130_item1","p130_item2","p130_item3","p130_item4","p130_item5","p130_deaths","p130_denies","p130_assists","p130_kills","player_130_l0","player_130_l1","player_130_l2","player_130_l3","player_130_l4","player_130_l5","player_130_l6","player_130_l7","player_130_l8","player_130_l9","player_130_l10","player_130_l11","player_130_l12","player_130_l13","player_130_l14","player_130_l15","player_130_l16","player_130_l17","player_130_l18","player_130_l19","player_130_l20","player_130_l21","player_130_l22","player_130_l23","player_130_l24","p131_heroid","p131_item0","p131_item1","p131_item2","p131_item3","p131_item4","p131_item5","p131_deaths","p131_denies","p131_assists","p131_kills","player_131_l0","player_131_l1","player_131_l2","player_131_l3","player_131_l4","player_131_l5","player_131_l6","player_131_l7","player_131_l8","player_131_l9","player_131_l10","player_131_l11","player_131_l12","player_131_l13","player_131_l14","player_131_l15","player_131_l16","player_131_l17","player_131_l18","player_131_l19","player_131_l20","player_131_l21","player_131_l22","player_131_l23","player_131_l24","p132_heroid","p132_item0","p132_item1","p132_item2","p132_item3","p132_item4","p132_item5","p132_deaths","p132_denies","p132_assists","p132_kills","player_132_l0","player_132_l1","player_132_l2","player_132_l3","player_132_l4","player_132_l5","player_132_l6","player_132_l7","player_132_l8","player_132_l9","player_132_l10","player_132_l11","player_132_l12","player_132_l13","player_132_l14","player_132_l15","player_132_l16","player_132_l17","player_132_l18","player_132_l19","player_132_l20","player_132_l21","player_132_l22","player_132_l23","player_132_l24","class"
106,123,145,141,166,48,256,7,2,17,8,5605,5604,5605,5604,5605,5606,5605,5604,5604,5603,6009,5606,5603,5603,6176,5603,5606,6922,7050,0,0,0,0,0,0,2,116,1,127,48,125,114,13,4,15,10,5008,5009,5009,5007,5009,5010,5009,5007,5007,5010,5982,5007,5008,6141,5008,5008,5010,6308,6608,0,0,0,0,0,0,12,114,63,174,208,160,139,9,19,13,9,5068,5065,5068,5066,5068,5067,5068,5066,5066,5906,5066,5067,5065,5065,6400,5065,5067,6146,6850,0,0,0,0,0,0,22,232,110,180,108,41,129,17,0,17,8,5111,5112,5111,5110,5111,5113,5111,5110,5987,5110,5112,5113,5112,5112,6157,5110,5113,6518,6501,0,0,0,0,0,0,110,119,267,256,43,48,0,16,1,12,4,5625,5623,5625,5623,5631,5630,5626,5625,5626,5949,5623,5630,5626,6235,5626,5623,5630,6085,6227,0,0,0,0,0,0,41,172,158,108,135,112,220,7,12,13,15,5182,5184,5184,5691,5182,5185,5184,5184,5182,5938,5182,5185,5691,5691,6807,5691,5185,6128,6651,0,0,0,0,0,0,9,139,116,51,63,158,147,9,3,29,13,5048,5050,5051,5051,5051,5049,5051,5048,5048,5938,5048,5049,5050,5050,6013,5050,5049,6830,6242,0,0,0,0,0,0,7,102,48,1,110,108,114,8,1,24,7,5023,5024,5025,5025,5025,5026,5025,5024,5024,6006,5024,5026,5023,5023,5026,6141,5023,6425,6641,0,0,0,0,0,0,14,1,48,127,108,53,232,12,0,29,7,5075,5076,5075,5076,5075,5077,5075,5076,5076,5074,5077,6245,5074,5074,5074,6560,5951,5077,6506,0,0,0,0,0,0,93,156,249,63,160,139,135,6,4,14,19,5496,5495,5494,5496,5496,5497,5496,5494,5494,7384,5497,5494,5495,5907,5495,5495,5497,6892,6894,0,0,0,0,0,0,0
100,168,0,152,50,0,0,0,30,2,4,5565,5566,5565,5566,5565,5568,5566,5565,5566,6447,7322,5568,7322,0,0,0,0,0,0,0,0,0,0,0,0,101,29,77,77,57,77,259,2,11,1,7,5581,5582,5581,5583,5581,5584,5581,5583,5582,5582,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,206,0,36,244,29,75,3,6,6,3,5179,5178,5179,5178,5178,5181,5180,5180,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,214,34,178,0,0,0,2,4,8,3,5591,5589,5589,5593,5589,5594,5589,5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,88,180,79,0,65,0,1,6,5,1,5147,5146,5147,5146,5147,5149,5146,5148,5146,6138,5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,11,4,0,125,0,3,6,4,2,5335,5334,5336,5334,5334,5337,5334,5336,5969,5336,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,241,241,41,5,0,3,8,0,1,5062,5061,5061,5062,5061,5062,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,180,36,42,79,265,279,8,13,2,4,5458,5460,5458,5459,5458,5461,5458,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,166,0,0,0,0,2,0,0,0,5412,7309,5412,7309,5412,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,214,23,0,0,0,182,2,5,1,0,5434,5435,5435,5436,5435,5437,5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,180,41,0,1,0,0,3,0,21,2,5107,5106,5107,5106,5106,5107,5106,5109,5107,5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,100,92,36,0,0,29,3,3,16,10,5347,5345,5347,5346,5347,5348,5347,5345,5345,6007,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,182,34,226,11,1,2,8,12,3,5103,5103,5102,5102,5103,5105,5103,5102,5102,5959,5104,5105,5104,5104,0,0,0,0,0,0,0,0,0,0,0,77,81,182,0,194,164,11,0,7,8,10,5397,5395,5395,5397,5395,5398,5395,5397,5397,5960,5396,5398,5396,0,0,0,0,0,0,0,0,0,0,0,0,80,29,0,194,0,0,0,2,12,9,8,5412,5414,5412,7309,5412,7309,5412,7309,7309,5415,5903,5415,5414,5414,6262,0,0,0,0,0,0,0,0,0,0,53,50,36,166,44,65,240,6,9,3,2,5247,5246,5247,5245,5247,5248,5247,5246,5246,5939,5246,5248,5245,0,0,0,0,0,0,0,0,0,0,0,0,107,29,181,43,20,34,12,11,0,10,0,5609,5608,5608,5610,5608,5612,5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,11,36,182,65,54,3,17,4,1,5250,5250,5251,5249,5250,5252,5250,5251,5249,5906,5249,5252,5249,0,0,0,0,0,0,0,0,0,0,0,0,75,29,34,31,216,188,43,7,1,4,3,5378,5377,5377,5379,5377,5380,5377,5379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,41,75,36,50,261,6,7,0,3,3,5605,5604,5603,5605,5604,5606,5604,5604,5605,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,180,36,92,42,216,216,4,0,5,5,5637,5639,5639,5638,5639,5640,5639,5637,5637,5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,1,36,244,29,77,5,17,2,1,5069,5072,5069,5071,5069,5073,5069,5071,5071,6197,5072,5073,5072,0,0,0,0,0,0,0,0,0,0,0,0,104,5,127,36,11,50,181,4,24,5,1,5595,5597,5595,5596,5595,5598,5595,5596,5597,5987,5596,5598,5596,0,0,0,0,0,0,0,0,0,0,0,0,7,180,65,36,1,182,0,7,5,0,1,5023,5025,5023,5024,5023,5026,5023,5025,5025,5939,5024,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,69,50,0,34,0,0,182,9,2,1,0,5339,5341,5340,5340,5340,5342,5340,5341,5339,7123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,252,63,1,216,11,73,6,5,8,0,5116,5115,5116,5114,5116,5117,5116,5114,5114,5969,5114,5117,0,0,0,0,0,0,0,0,0,0,0,0,0,85,92,36,182,0,231,0,1,12,10,3,5442,5443,5442,5443,5443,5447,5443,5444,5444,6056,5444,5447,5444,5442,6971,0,0,0,0,0,0,0,0,0,0,25,41,123,0,50,152,100,0,22,9,13,5041,5040,5040,5042,5040,5043,5040,5042,5042,5939,5042,5043,5041,5041,6388,5041,5043,0,0,0,0,0,0,0,0,15,50,36,185,100,116,75,0,15,13,7,5083,5084,5083,5084,5083,5084,5084,5085,5082,5929,5082,5085,5082,5082,6028,5083,0,0,0,0,0,0,0,0,0,26,214,36,254,0,0,0,1,6,16,6,5044,5045,5044,5046,5044,5047,5044,5046,5046,6003,5046,5047,5045,0,0,0,0,0,0,0,0,0,0,0,0,0
67,139,208,137,147,33,114,8,7,20,11,5334,5336,5334,5335,5334,5337,5334,5336,5336,5921,5336,5337,5335,5335,6148,5335,5337,6235,6903,0,0,0,0,0,0,106,145,208,158,41,48,141,7,2,15,7,5605,5603,5603,5604,5606,5604,5604,5604,5603,6009,5603,5606,5605,6176,5605,5605,5606,6922,7050,0,0,0,0,0,0,119,1,123,102,180,100,190,8,7,15,9,6341,6339,6341,6342,6341,6340,6341,6339,6339,6197,6339,6340,6342,6342,6077,6342,6340,6464,6465,0,0,0,0,0,0,79,256,102,100,214,254,232,6,0,23,4,5423,5422,5423,5421,5423,5425,5423,5422,7061,5422,5422,5425,5421,6141,5421,5421,5425,6293,7118,0,0,0,0,0,0,53,225,250,96,249,63,168,3,4,21,2,5247,5245,5247,5246,5247,5248,5247,5246,5246,5939,5246,5248,5245,5245,6004,5245,5248,6210,6539,0,0,0,0,0,0,120,174,1,0,29,143,166,12,4,9,3,6344,7307,6344,7307,6344,6343,6344,7307,7307,6160,6461,6343,6461,6461,6463,6461,6343,6080,0,0,0,0,0,0,0,26,259,214,77,108,1,52,2,8,5,4,5044,5045,5044,5045,5044,5047,5044,5045,5045,6003,5047,5046,5046,5046,6600,5046,5047,6235,6678,0,0,0,0,0,0,82,1,160,250,96,48,176,7,10,14,7,5431,5430,5433,5431,5431,7318,5431,7318,7318,5433,7318,6095,5430,5430,6689,5430,5433,6158,5976,0,0,0,0,0,0,14,231,90,242,127,81,137,5,1,17,14,5075,5076,5075,5076,5075,5077,5075,5076,5076,5077,6317,5074,5074,6560,5074,5074,5077,6026,6023,0,0,0,0,0,0,7,1,108,182,180,188,0,10,0,9,3,5023,5024,5023,5025,5024,5026,5024,5024,5025,5025,5025,5026,5023,5023,5939,6141,5026,6425,0,0,0,0,0,0,0,1
101,41,206,1,37,77,29,5,11,7,6,5581,5582,5581,5582,5581,5584,5581,5583,5582,5918,5582,5584,5583,5583,6884,0,0,0,0,0,0,0,0,0,0,21,50,40,77,108,166,77,7,6,4,6,5132,5131,5131,5130,5131,5133,5132,5131,5132,6413,5132,5133,5130,5130,5944,5130,5133,0,0,0,0,0,0,0,0,31,218,36,0,254,0,29,8,0,12,2,5136,5134,5136,7325,5136,5137,5136,7325,7325,5959,5137,7325,5134,5134,0,0,0,0,0,0,0,0,0,0,0,32,174,75,88,40,29,36,8,3,6,5,5144,5143,5144,5142,5144,5145,5144,5143,5143,5969,5143,5145,5142,5142,0,0,0,0,0,0,0,0,0,0,0,44,116,36,168,75,50,75,5,10,7,7,5190,5191,5190,5192,5190,5193,5190,5191,5191,5938,5191,5193,5192,5192,6801,5192,0,0,0,0,0,0,0,0,0,6,63,263,75,249,154,75,4,20,5,18,5019,5021,5021,5019,5021,5022,5021,5632,5019,5921,5632,5022,5019,5632,6029,5632,5022,5974,0,0,0,0,0,0,0,39,108,77,0,77,180,36,6,1,7,6,5174,5175,5175,5173,5175,5176,5175,5174,5174,5174,6009,5176,5173,5173,6190,0,0,0,0,0,0,0,0,0,0,85,180,254,36,0,182,0,5,4,14,2,5442,5443,5444,5444,5444,5447,5444,5443,5443,5911,5443,5447,5442,5442,6155,5442,0,0,0,0,0,0,0,0,0,66,244,81,36,29,0,254,7,5,11,2,7306,5328,7306,5330,7306,5331,7306,5330,5330,6114,5330,5331,5328,5328,5328,0,0,0,0,0,0,0,0,0,0,8,75,36,147,50,145,0,4,18,7,5,5028,5027,5028,5029,5028,5030,5028,5027,5027,5921,5027,5030,5029,5029,5906,5029,5030,0,0,0,0,0,0,0,0,0
129,180,34,1,56,37,178,3,13,16,4,6583,6582,6495,6583,6583,6598,6583,6495,6582,5918,6495,6598,0,0,0,0,0,0,0,0,0,0,0,0,0,47,75,231,38,206,41,37,2,7,7,9,5219,5220,5219,5220,5219,5221,5219,5220,5218,6565,5220,5221,5218,5218,6156,0,0,0,0,0,0,0,0,0,0,40,216,267,108,77,29,77,1,4,17,6,5179,5178,5178,5179,5180,5181,5180,5180,5180,6007,5179,5181,5179,0,0,0,0,0,0,0,0,0,0,0,0,54,50,36,65,137,11,182,0,22,7,5,5250,5251,5250,5249,5250,5252,5250,5251,5251,5906,5251,5252,5249,5249,0,0,0,0,0,0,0,0,0,0,0,5,214,254,42,265,21,36,0,5,14,3,5126,5128,5127,5128,5128,5129,5128,5127,5127,5903,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,182,0,180,0,0,11,4,3,1,1,5520,5518,5518,5519,5518,5521,5519,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,50,75,170,182,81,5,11,1,3,5509,5508,5509,5511,5509,5512,5509,5511,5511,6029,5511,5512,5508,0,0,0,0,0,0,0,0,0,0,0,0,7,244,180,0,0,0,216,8,4,5,0,5023,5025,5023,5024,5023,5026,5023,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,77,77,237,79,180,0,6,10,3,0,5158,5159,5158,5160,5158,5161,5158,5159,5159,5939,5159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,36,42,214,40,0,0,6,4,5,0,5637,5638,5639,5639,5639,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,16,16,16,257,16,16,6,2,10,2,5637,5639,5639,5638,5639,5640,5639,5638,5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,182,185,36,50,8,170,4,8,2,3,5028,5027,5028,5029,5028,5030,5028,5029,5029,5918,5029,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,5,8,3,5124,5122,5124,5123,5124,5125,5124,5123,5123,6138,5123,5125,5122,0,0,0,0,0,0,0,0,0,0,0,0,62,0,50,90,36,185,244,4,5,5,4,5286,5285,5286,5287,5286,5288,5286,5285,5285,5987,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,218,36,0,182,214,0,7,1,4,1,5586,5585,5585,5586,5585,5588,5585,5586,5586,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,40,180,92,244,36,4,0,11,5,5450,5448,5450,7320,5450,5452,5450,7320,7320,6366,7320,5452,5448,0,0,0,0,0,0,0,0,0,0,0,0,114,166,36,252,50,181,75,2,15,10,8,5723,5716,5721,5723,5721,5721,5721,5716,5725,5906,5716,5725,5716,5723,7038,0,0,0,0,0,0,0,0,0,0,112,214,218,34,244,1,40,4,1,8,2,5651,5652,5652,5651,5652,5654,5653,5652,5651,6007,5651,5654,0,0,0,0,0,0,0,0,0,0,0,0,0,129,50,81,1,34,178,9,1,15,9,4,6583,6495,6495,6582,6495,6598,6495,6583,6583,5982,6583,6598,6582,6582,0,0,0,0,0,0,0,0,0,0,0,11,231,75,75,223,170,41,3,25,12,5,5062,5059,5059,5062,5059,5062,5059,5062,5064,5949,5063,5064,5063,5063,6141,5063,0,0,0,0,0,0,0,0,0,0
95,75,81,50,156,154,36,1,28,13,7,5508,5509,5509,5511,5510,5512,5510,5508,5508,6029,5508,5512,5511,5511,6959,5511,5512,5940,0,0,0,0,0,0,0,120,182,174,166,36,11,231,5,3,21,12,6344,7307,6461,6344,6344,6343,6344,7307,7307,6160,7307,6343,6461,6461,9135,6461,6343,6080,0,0,0,0,0,0,0,17,63,41,259,129,77,36,11,8,4,4,5098,5100,5100,5098,5100,5101,5100,5098,5098,6160,5099,5101,5099,5099,5976,5099,0,0,0,0,0,0,0,0,0,85,131,127,36,180,88,94,4,10,14,7,5442,5444,5442,5443,5444,5447,5442,5444,5442,6056,5444,5447,5443,5443,6971,5443,0,0,0,0,0,0,0,0,0,26,214,108,1,188,0,0,0,12,8,6,5044,5046,5044,5046,5045,5047,5044,5044,5046,6003,5045,5047,5046,5045,6600,5045,5047,0,0,0,0,0,0,0,0,38,81,50,182,11,106,36,5,2,3,1,7231,5172,7230,5172,7230,5177,7230,5172,5172,5987,5168,5177,5168,5168,0,0,0,0,0,0,0,0,0,0,0,25,206,41,63,77,152,149,5,16,1,13,5041,5042,5040,5040,5040,5043,5040,5041,5041,5939,5042,5043,5042,5041,6388,5042,5043,6313,0,0,0,0,0,0,0,42,0,0,0,216,11,0,9,10,6,1,5086,5088,5088,5086,5088,5086,5089,5088,5086,5906,5087,5089,5087,5087,0,0,0,0,0,0,0,0,0,0,0,27,29,42,36,232,244,0,12,10,5,3,5078,5080,5080,5078,5080,5081,5080,5079,5079,6017,5079,5081,0,0,0,0,0,0,0,0,0,0,0,0,0,53,98,152,166,0,65,0,6,1,5,3,5247,5246,5247,5245,5246,5248,5246,5246,5247,5245,5939,5248,5247,5245,6004,5245,0,0,0,0,0,0,0,0,0,1
3,48,178,223,77,232,121,1,4,21,7,5014,5011,5011,5012,5011,5013,5011,5012,5012,6003,5012,5014,5013,5014,5014,6447,5013,6306,6609,0,0,0,0,0,0,40,190,36,254,194,108,63,1,6,20,4,5178,5180,5179,5178,5178,5181,5178,5180,5180,6007,5180,5181,5179,5179,6981,5179,5181,6980,6058,0,0,0,0,0,0,14,235,1,232,244,108,48,5,2,17,11,5075,5076,5075,5076,5075,5077,5075,5076,6245,5076,5074,5077,5074,5074,5074,6560,5077,5951,6506,0,0,0,0,0,0,84,96,65,178,232,29,108,5,2,20,5,5439,5438,5439,5438,5439,5441,5439,5438,5438,5440,5440,5441,5440,5440,6003,5968,5441,6183,6707,0,0,0,0,0,0,120,174,208,231,166,11,0,6,14,14,12,6344,7307,6344,7307,6344,6343,6344,7307,7307,6160,6461,6343,6461,6461,9135,6461,6343,6080,9061,0,0,0,0,0,0,107,100,123,0,214,182,42,10,0,5,2,5609,5608,5608,5609,5610,5612,5608,5608,5609,5940,5612,5609,5610,5610,6203,5610,5612,5957,0,0,0,0,0,0,0,94,75,50,147,36,123,160,4,5,9,1,5505,5506,5505,5504,5505,5506,5505,5506,5506,5938,5507,5504,5507,5504,6687,5504,5507,6182,6686,0,0,0,0,0,0,7,34,178,214,100,1,218,13,6,9,2,5023,5024,5025,5025,5023,5026,5025,5025,5023,5026,5939,5023,5024,5024,5024,6141,5026,6511,0,0,0,0,0,0,0,106,100,11,48,41,123,166,3,4,6,5,5605,5603,5605,5603,5605,5606,5605,5603,5603,6009,5604,5606,5604,5604,6176,5604,5606,5989,0,0,0,0,0,0,0,98,73,131,121,127,29,259,10,2,7,6,5526,5525,5526,5524,5524,5527,5525,5526,5526,5527,5996,5524,5524,5525,5979,5525,5527,6145,0,0,0,0,0,0,0,1
35,237,50,75,75,75,166,2,23,5,5,5154,5156,5154,5155,5154,5157,5154,5156,5156,5960,5156,5157,5155,0,0,0,0,0,0,0,0,0,0,0,0,120,11,166,180,34,0,182,1,4,9,3,6344,7307,6344,6461,6344,6343,6344,7307,7307,6160,7307,6343,0,0,0,0,0,0,0,0,0,0,0,0,0,84,181,59,244,0,0,0,5,2,7,1,5439,5440,5439,5440,5439,5441,5439,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,236,152,75,0,75,2,14,3,1,5021,5019,5021,5632,5021,5022,5021,5632,5632,5921,5019,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,14,178,36,185,214,0,0,2,0,6,7,5075,5076,5076,5075,5075,5077,5075,5076,5076,5074,6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,216,216,2,0,1,0,8007,8006,8007,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,63,11,185,75,182,22,7,12,1,3,5621,5619,5621,5620,5621,5622,5621,5620,5620,5918,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,41,218,36,0,75,2,2,3,5,5048,5050,5051,5051,5051,5049,5051,5050,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,11,50,34,0,0,65,5,2,4,4,5339,5341,5341,5339,5341,5342,5341,5339,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,172,63,75,7,75,0,2,17,1,0,5505,5504,5505,5506,5505,5504,5505,5504,5507,5938,5504,5506,5506,0,0,0,0,0,0,0,0,0,0,0,0,1
129,50,206,1,168,36,73,0,10,3,13,6583,6495,6583,6495,6583,6598,6583,6495,6495,5918,6582,6598,6582,6582,6164,6582,0,0,0,0,0,0,0,0,0,90,214,40,36,0,0,42,2,2,10,1,5471,5473,5473,5476,5473,7316,5473,5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,137,154,29,11,73,73,1,6,8,2,5032,5031,5032,5033,5032,5035,5032,5033,5033,5940,5033,5035,5031,5031,6730,0,0,0,0,0,0,0,0,0,0,114,252,182,240,50,11,174,0,12,9,6,5723,5716,5723,5716,5723,5716,5721,5723,5725,5906,5716,5725,5721,0,0,0,0,0,0,0,0,0,0,0,0,28,216,63,81,216,182,0,3,1,14,2,5116,5115,5116,5114,5116,5117,5116,5114,5114,5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63,75,75,65,240,166,1,12,2,3,5048,5050,5050,5051,5051,5051,5051,5050,5049,5938,5050,5049,5048,0,0,0,0,0,0,0,0,0,0,0,0,42,265,29,182,0,20,12,10,4,2,1,5086,5088,5086,5088,5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,29,88,181,178,240,0,6,1,2,1,5265,5263,5263,5264,5263,5266,5263,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,73,244,75,36,50,100,5,7,2,0,5083,5084,5084,5083,5084,5085,5084,5082,5082,5929,5082,5085,5082,0,0,0,0,0,0,0,0,0,0,0,0,63,63,75,174,34,0,75,3,17,1,1,5290,5291,5290,5289,5290,5292,5290,5291,5291,6372,5291,5292,5289,5289,0,0,0,0,0,0,0,0,0,0,0,1
15,100,206,73,50,36,73,6,9,17,12,5083,5082,5083,5084,5083,5084,5084,5084,5085,6405,5083,5085,5082,5082,6860,5082,5085,6004,0,0,0,0,0,0,0,27,214,36,232,254,40,42,8,3,22,5,5080,5078,5078,5079,5078,5081,5078,5080,5080,6017,5079,5081,5079,5080,6197,5079,0,0,0,0,0,0,0,0,0,121,277,180,232,188,77,0,6,5,19,7,8007,8000,8000,8006,8000,6491,8006,8000,8006,6007,8007,6491,8007,8007,6197,8006,0,0,0,0,0,0,0,0,0,8,50,166,147,75,0,36,5,6,12,8,5028,5027,5028,5029,5028,5030,5028,5027,5027,5918,5027,5030,5029,5029,5906,5029,5030,6004,0,0,0,0,0,0,0,47,206,40,73,21,36,231,4,9,20,9,5219,5220,5219,5220,5219,5221,5219,5218,5220,6565,5220,5221,5218,5218,6156,5218,5221,6820,0,0,0,0,0,0,0,120,182,11,41,166,0,180,11,10,12,3,6344,6461,6344,6461,6344,6343,6344,6461,6461,7307,6160,6343,7307,7307,9135,7307,0,0,0,0,0,0,0,0,0,31,214,36,254,218,244,73,7,2,15,6,5136,5134,5136,5134,5136,5137,5136,7325,5134,5959,5134,5137,7325,7325,6112,7325,0,0,0,0,0,0,0,0,0,32,63,170,75,75,75,174,5,4,12,10,5144,5143,5144,5142,5144,5145,5144,5143,5143,6014,5143,5145,5142,5142,7045,5142,5145,0,0,0,0,0,0,0,0,67,185,36,154,63,75,11,8,7,16,7,5334,5336,5334,5335,5334,5337,5334,5336,5336,5921,5335,5337,5336,5335,6148,5335,5337,0,0,0,0,0,0,0,0,60,244,127,178,63,65,182,11,22,11,2,5275,5277,5275,5276,5275,5278,5275,5277,5277,5276,5277,5278,5276,5959,6145,0,0,0,0,0,0,0,0,0,0,1
